property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,list_price,sold_price,age
7200899571,"6252 W School St, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,1,1,1593,379900,390000,103
7043203217,"1121 E 93rd St, Chicago, IL, 60619",60619,SINGLE_FAMILY,2,2,1,2300,264900,265000,59
8362927045,"1724 W Surf St Unit 34, Chicago, IL, 60657",60657,TOWNHOMES,4,2,1,2500,999950,1046000,20
9111486311,"14 W Superior St Unit 5001, Chicago, IL, 60654",60654,CONDOS,3,2,1,2060,2400000,2400000,3
7202831192,"1464 S Michigan Ave Apt 1510, Chicago, IL, 60605",60605,CONDOS,1,1,1,876,293900,279000,17
8383547371,"10724 S Ridgeway Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,4,2,1,3200,479900,479900,83
7846674208,"645 N Kingsbury St Apt 1906, Chicago, IL, 60654",60654,CONDOS,2,1,1,1032,395000,452000,23
8656952182,"1453 W Harrison St, Chicago, IL, 60607",60607,TOWNHOMES,2,2,1,2000,500000,500000,36
7872942725,"5722 S Sacramento Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,4,3,1,1150,324999,322000,104
7065474430,"8910 S May St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,979,199999,205000,53
8152599656,"400 E Ohio St Apt 4402, Chicago, IL, 60611",60611,CONDOS,1,1,1,1109,329000,329000,43
7219728838,"7658 S Laflin St, Chicago, IL, 60620",60620,SINGLE_FAMILY,4,2,1,2733,149900,175000,100
8361225072,"5839 S Newland Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1120,359900,340000,54
9010534245,"363 E Wacker Dr Unit 3203, Chicago, IL, 60601",60601,CONDOS,2,2,1,2200,1875000,1875000,5
7470694142,"3171 W 83rd Pl, Chicago, IL, 60652",60652,SINGLE_FAMILY,4,3,1,2020,299999,331000,67
8419381799,"123 W Oak St Apt G, Chicago, IL, 60610",60610,CONDOS,3,3,1,3200,1449000,1400000,30
8469793356,"10619 S Trumbull Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,4,2,1,1530,484900,505000,36
8635200244,"3834 N Oakley Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,4,3,1,3000,1250000,1405000,117
8082753130,"5423 S Kenwood Ave, Chicago, IL, 60615",60615,SINGLE_FAMILY,5,3,1,3000,1100000,1000000,40
8633205218,"7216 S Spaulding Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,4,1,1,1429,269000,269000,72
8137035513,"948 W College Pkwy Unit 2, Chicago, IL, 60608",60608,CONDOS,2,2,1,1600,499900,485000,22
8155474728,"7921 S Greenwood Ave, Chicago, IL, 60619",60619,TOWNHOMES,2,1,1,1024,99900,118000,56
9963668299,"1538 W 34th St Unit E, Chicago, IL, 60608",60608,TOWNHOMES,4,3,1,2159,549000,520000,4
8504100249,"4117 N Hermitage Ave, Chicago, IL, 60613",60613,SINGLE_FAMILY,4,3,2,4200,1749000,1765000,124
7134113927,"1922 W Belmont Ave Apt 1, Chicago, IL, 60657",60657,CONDOS,4,3,1,2500,1125000,1160000,2
8877179749,"5729 N Kerbs Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3,2,1,1296,449000,449000,41
8335849594,"6055 W Dakin St, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,2,1,1100,300000,275000,107
8016413790,"8023 S Blackstone Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,2,1,1,1781,129000,128000,102
7044022548,"3257 N Seminary Ave Apt C, Chicago, IL, 60657",60657,CONDOS,3,1,1,1800,629000,626000,37
8615290202,"5750 S Kenwood Ave Unit 2S, Chicago, IL, 60637",60637,SINGLE_FAMILY,3,2,1,3000,525000,443500,102
8328525170,"8332 S Hoyne Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1124,180000,180000,75
7422823545,"118 E Erie St Unit 24D, Chicago, IL, 60611",60611,CONDOS,1,1,1,1423,825000,850000,13
7851326736,"6673 N Octavia Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1950,579000,567500,84
8250847291,"340 E Randolph St Unit 4606, Chicago, IL, 60601",60601,CONDOS,3,2,1,2354,2250000,1930000,18
7535279169,"1340 N State Pkwy Apt 4N, Chicago, IL, 60610",60610,CONDOS,3,3,1,4071,2300000,2118950,122
7958543818,"8355 S Kildare Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,4,2,1,1512,375000,380000,59
8681427682,"1633 N Clybourn Ave Apt 2N, Chicago, IL, 60614",60614,CONDOS,3,2,1,1800,670000,650000,19
8737581345,"315 W 114th St, Chicago, IL, 60628",60628,SINGLE_FAMILY,4,2,1,2543,249999,249999,108
9744858268,"6511 S Langley Ave, Chicago, IL, 60637",60637,MULTI_FAMILY,5,3,1,2622,659900,659900,0
8356082644,"363 E Wacker Dr Unit 2209, Chicago, IL, 60601",60601,CONDOS,2,2,1,2408,1999000,1900000,25
7905299469,"1714 W Superior St Apt 2W, Chicago, IL, 60622",60622,CONDOS,3,2,1,2300,950000,985000,20
8215691600,"2206 W Lunt Ave, Chicago, IL, 60645",60645,SINGLE_FAMILY,3,1,1,1804,499000,515000,101
7680298102,"6064 N Neva Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,4,4,1,3500,1149900,1146350,120
7094649445,"10 E Delaware Pl Apt 9D, Chicago, IL, 60611",60611,CONDOS,3,3,1,1948,999000,1100000,16
7411523529,"7319 W Ibsen St, Chicago, IL, 60631",60631,SINGLE_FAMILY,5,4,1,4550,1179900,1155000,11
7076175626,"6514 N Northwest Hwy Unit B, Chicago, IL, 60631",60631,TOWNHOMES,3,1,1,1300,299000,290000,67
9175425247,"1812 N Howe St Unit Ph, Chicago, IL, 60614",60614,CONDOS,5,4,1,4127,3400000,3200000,1
7043216484,"6000 N Knox Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,2,2,3336,1050000,1075000,85
7712459130,"7925 S Lowe Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,2,1,1,1000,159900,159900,132
8285769301,"1926 W Pratt Blvd Apt 3A, Chicago, IL, 60626",60626,CONDOS,2,1,1,950,240000,245000,51
7478903502,"5524 W Byron St, Chicago, IL, 60641",60641,SINGLE_FAMILY,5,4,1,3452,879000,855000,103
8135000685,"3054 N Long Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,5,2,1,1761,399000,390000,100
7133056691,"1927 W Potomac Ave Apt 1W, Chicago, IL, 60622",60622,CONDOS,3,2,1,2200,749900,810000,17
7000741899,"3019 N Hamilton Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,5,1,4200,1795000,1740000,11
8365534621,"8523 S Racine Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,2,1,1,994,65000,60000,57
8027123637,"6422 W 65th St, Chicago, IL, 60638",60638,TOWNHOMES,2,2,1,1990,347000,340000,20
9783285709,"1907 N Dayton St, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,5,2,5250,4250000,4192000,2
7138845569,"65 E Monroe St Unit 4222, Chicago, IL, 60603",60603,CONDOS,1,1,1,1100,359000,335000,17
7013671623,"1708 N Maplewood Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,3,3,1,3660,1995000,1900000,20
7017772435,"1639 W Wrightwood Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,5,1,3750,2525000,2525000,0
8885025618,"2744 N Lakewood Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,4,2,5600,3200000,3250000,10
7872572695,"4925 W Cornelia Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,3,1,1664,675000,751026,114
8485810864,"5350 N Damen Ave Unit F, Chicago, IL, 60625",60625,TOWNHOMES,2,2,1,1700,549000,596000,26
7968459708,"11620 S Aberdeen St, Chicago, IL, 60643",60643,SINGLE_FAMILY,5,1,1,1120,175000,175000,62
7870500843,"1329 E 50th St, Chicago, IL, 60615",60615,TOWNHOMES,4,3,1,2300,1200000,1200000,132
7606549321,"8432 S Sangamon St, Chicago, IL, 60620",60620,SINGLE_FAMILY,5,2,2,1595,92900,96900,117
7918736117,"744 W Belmont Ave Apt 1R, Chicago, IL, 60657",60657,CONDOS,3,2,1,1800,635000,655000,20
8025501270,"400 E Ohio St Apt 3602, Chicago, IL, 60611",60611,CONDOS,1,1,1,1100,350000,340000,41
7962485265,"2109 N Harlem Ave Apt 3A, Chicago, IL, 60707",60707,CONDOS,2,1,1,1100,219900,227000,45
8630909250,"4320 S Marshfield Ave, Chicago, IL, 60609",60609,MULTI_FAMILY,10,2,1,4535,200000,150000,117
8730236745,"4750 S Drexel Blvd, Chicago, IL, 60615",60615,SINGLE_FAMILY,6,5,2,9074,1249000,1250000,132
8294093365,"5733 W Ohio St, Chicago, IL, 60644",60644,SINGLE_FAMILY,7,1,1,2568,180000,183500,143
7191949263,"722 E 91st Pl, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,1,1,1149,119900,138000,101
7976356939,"2243 E 93rd St, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1011,135000,126553,65
8621745650,"4630 S Karlov Ave, Chicago, IL, 60632",60632,SINGLE_FAMILY,3,2,1,1225,428000,415000,24
7371754287,"2711 W 107th St, Chicago, IL, 60655",60655,SINGLE_FAMILY,2,1,1,1057,279900,299900,84
8583662333,"49 W 83rd St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1040,149900,110000,63
7475519271,"711 W Gordon Ter Apt 808, Chicago, IL, 60613",60613,CONDOS,2,1,1,1200,290000,277500,46
8467473422,"4955 S Washington Park Ct, Chicago, IL, 60615",60615,SINGLE_FAMILY,4,3,1,3087,619999,606000,132
9552374160,"211 N Harbor Dr Apt 1406, Chicago, IL, 60601",60601,CONDOS,2,2,1,1384,1050000,1050000,3
8450293822,"8930 S Ridgeland Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1500,299900,299900,77
7872942725,"5722 S Sacramento Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,4,3,1,1150,324999,322000,104
8641505555,"901 W 37th St, Chicago, IL, 60609",60609,SINGLE_FAMILY,4,4,1,3300,800000,875000,10
7253340241,"2044 W Roscoe St Unit 2S, Chicago, IL, 60618",60618,CONDOS,3,2,1,2100,799000,825000,30
7318459953,"7601 S Artesian Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,2,1,1900,299000,310000,83
8199225983,"1753 N Normandy Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,3,1,1,1678,325000,346000,88
7311725335,"7439 W Lunt Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,5,5,1,4400,1199000,1110000,97
8954208084,"2538 W Birchwood Ave Unit A, Chicago, IL, 60645",60645,TOWNHOMES,3,1,1,1800,360000,352570,64
7949171935,"2773 N Hampden Ct Apt 205, Chicago, IL, 60614",60614,CONDOS,4,3,1,2118,1375000,1350000,6
7703544346,"3610 W 115th St, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1528,350000,372000,65
9163583027,"3922 S King Dr Unit 1S, Chicago, IL, 60653",60653,CONDOS,4,3,1,2750,599900,575000,5
7915549405,"125 S Jefferson St Unit 2009, Chicago, IL, 60661",60661,CONDOS,1,1,1,1051,350000,370000,22
8607769729,"1701 N Newland Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,3,1,1,1344,269900,235000,74
8366040602,"7415 S Kingston Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,3,1,1,1536,26500,44000,127
7091878835,"1571 W 100th Pl, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,2163,189900,220900,77
7989687477,"400 E Ohio St Apt 4502, Chicago, IL, 60611",60611,CONDOS,1,1,1,1100,379000,385000,44
8584609725,"10820 S Hamlin Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1173,425000,425000,70
7217801798,"160 E Illinois St Apt 1808, Chicago, IL, 60611",60611,CONDOS,2,2,1,1716,699900,695000,18
8364271433,"4628 S Champlain Ave, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,3,1,3000,699900,645000,22
7385984069,"77 E Walton St Unit 28B, Chicago, IL, 60611",60611,CONDOS,3,3,1,3101,2385000,2100000,36
7409423307,"4618 N Racine Ave Apt 1R, Chicago, IL, 60640",60640,CONDOS,1,1,1,1000,299000,309000,97
9308689258,"3110 N Leavitt St, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,4,2,4200,1975000,1960000,2
8885302194,"4212 S Vincennes Ave, Chicago, IL, 60653",60653,TOWNHOMES,4,3,1,2500,600000,583000,12
7768215277,"9144 S Dobson Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,1,1,1540,129900,118900,77
7091282580,"10033 S Prospect Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,1467,375000,407000,75
8232548921,"734 E 42nd St, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,2,1,1877,180000,235000,137
9783285709,"1907 N Dayton St, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,5,2,5250,4250000,4192000,2
7556096645,"600 N Lake Shore Dr Apt 707, Chicago, IL, 60611",60611,CONDOS,1,1,1,1116,410000,410000,17
7941522941,"1600 S Prairie Ave Unit 810, Chicago, IL, 60616",60616,CONDOS,1,1,1,1100,329000,348000,19
8447357882,"2030 N Lincoln Ave Unit Ab, Chicago, IL, 60614",60614,CONDOS,5,3,2,4000,1750000,1650000,29
8272814847,"180 E Pearson St Apt 6404, Chicago, IL, 60611",60611,CONDOS,6,6,3,7000,2500000,2175000,48
7886602879,"8321 S Perry Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,2,1,1,3720,128000,126000,78
7869918589,"3521 N Bosworth Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,4,3,1,4400,1760000,1650000,117
8517194872,"5444 N Campbell Ave Apt 3, Chicago, IL, 60625",60625,CONDOS,3,1,1,1800,375000,380000,99
8989323639,"680 N Lake Shore Dr Apt 1507, Chicago, IL, 60611",60611,CONDOS,2,1,1,1700,499500,500000,99
7922186779,"640 W 95th St, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1048,219000,200000,61
8101367941,"1000 N Lake Shore Plz Unit 22B, Chicago, IL, 60611",60611,CONDOS,2,2,1,2100,644000,632000,60
7468691930,"624 N Leclaire Ave, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,1,1,764,150000,110000,133
7081975876,"839 N Dearborn St Apt B, Chicago, IL, 60610",60610,CONDOS,3,2,1,2400,1449900,1425495,141
8047253208,"7525 S Crandon Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,4,2,1,1564,350000,350000,117
7092967251,"3100 N Sheridan Rd Apt 9C, Chicago, IL, 60657",60657,CONDOS,3,2,1,3000,1325000,1225000,100
9122775422,"6 N Bishop St Apt 401, Chicago, IL, 60607",60607,CONDOS,3,3,1,2306,1475000,1410000,5
8170375970,"64 E Elm St Apt 3, Chicago, IL, 60611",60611,CONDOS,3,3,1,3657,2095000,1995000,114
7629936159,"611 S Wells St Apt 1907, Chicago, IL, 60607",60607,CONDOS,3,2,1,1525,520000,530000,17
9521801842,"218 E 46th St, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,3,1,3000,749900,749900,3
8163421760,"3918 S Langley Ave, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,2,2,3700,375000,323000,139
8027626161,"1440 N Lake Shore Dr Unit 10EG, Chicago, IL, 60610",60610,CONDOS,3,2,1,2300,899999,900000,60
7932435097,"4044 N Pittsburgh Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1688,430000,412000,76
7595459998,"6860 N Wildwood Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,4,1,1872,825000,850100,11
8185358346,"3800 W Eddy St, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,3,1,3557,925000,915000,112
8471158714,"57 E Delaware Pl Apt 1604, Chicago, IL, 60611",60611,CONDOS,1,1,1,1045,445000,443300,26
7029794234,"1919 N Sheffield Ave Apt 3, Chicago, IL, 60614",60614,CONDOS,4,3,1,4500,1999900,1999900,12
8977740564,"5978 N Lincoln Ave Apt 3A, Chicago, IL, 60659",60659,CONDOS,2,2,1,1400,299000,307000,20
7725449046,"10642 S Edbrooke Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1376,200000,190000,19
8806722447,"1808 W Summerdale Ave, Chicago, IL, 60640",60640,SINGLE_FAMILY,4,3,1,3600,1199900,1100000,108
8314013678,"1732 N Albany Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,2,1,1500,499900,505000,138
7804113721,"21 E Huron St Apt 1404, Chicago, IL, 60611",60611,CONDOS,2,2,1,1900,1025000,1020000,21
7745891755,"5818 S Mobile Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,3,1,3000,715000,680000,67
7344636237,"6552 N Waukesha Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,1,1,2188,649900,675000,86
7892782208,"2321 W Birchwood Ave, Chicago, IL, 60645",60645,CONDOS,3,1,1,1500,325000,339999,68
9455900013,"3235 S Stewart Ave, Chicago, IL, 60616",60616,TOWNHOMES,4,3,1,1850,625000,615000,5
7657963847,"2550 N Lakeview Ave Unit S907, Chicago, IL, 60614",60614,CONDOS,1,1,1,970,675000,630000,15
8487151246,"1741 N Rockwell St, Chicago, IL, 60647",60647,SINGLE_FAMILY,5,4,1,4200,1699000,1650000,2
7612515724,"1827 W Fletcher St, Chicago, IL, 60657",60657,SINGLE_FAMILY,4,4,1,3500,1600000,1600000,138
7483571007,"12116 S Stewart Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,2200,139900,151000,101
8645525233,"9106 S Eggleston Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,4,3,1,1820,305000,305000,85
9811885864,"2860 N Paulina St, Chicago, IL, 60657",60657,TOWNHOMES,4,3,1,2845,1199000,1200000,20
7478561108,"3408 W Le Moyne St, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,3,1,2400,649000,618000,128
7141752313,"65 E Monroe St Unit 4812, Chicago, IL, 60603",60603,CONDOS,3,3,1,3529,1495000,1050000,12
8151311765,"2337 W George St, Chicago, IL, 60618",60618,TOWNHOMES,3,2,1,1804,640000,610000,20
7927282767,"5703 S Aberdeen St, Chicago, IL, 60621",60621,SINGLE_FAMILY,3,1,1,1000,119900,115000,57
7740268449,"2718 N Nordica Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,4,1,1,1272,300000,320000,99
7400942447,"3842 N Alta Vista Ter, Chicago, IL, 60613",60613,TOWNHOMES,2,2,1,2275,700000,670000,122
9606048521,"5414 S Greenwood Ave Unit 3, Chicago, IL, 60615",60615,TOWNHOMES,3,2,2,2400,720000,712000,26
8075528366,"5932 N Sauganash Ln, Chicago, IL, 60646",60646,TOWNHOMES,3,2,1,2553,549900,532000,34
8228401029,"Chicago, IL, 60617",60617,SINGLE_FAMILY,4,2,1,1404,339900,356000,67
7197375050,"1625 W Barry Ave Apt 3, Chicago, IL, 60657",60657,CONDOS,3,2,1,2800,925000,930000,31
8623041062,"5345 S Lawndale Ave, Chicago, IL, 60632",60632,SINGLE_FAMILY,3,1,1,1260,129900,105000,125
8960037192,"834 W Buckingham Pl Apt 1E, Chicago, IL, 60657",60657,CONDOS,4,2,1,2500,945000,938000,27
9249644944,"5230 S Cornell Ave Unit B, Chicago, IL, 60615",60615,TOWNHOMES,3,3,1,2100,655000,650000,37
8956890589,"1335 N Bosworth Ave Apt 1S, Chicago, IL, 60642",60642,CONDOS,3,2,1,2200,850000,850000,14
7527898586,"Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1303,299900,340650,73
8456175543,"8513 S Maryland Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,2,1,1560,299900,310000,122
8011349659,"8427 S Kedvale Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,2,1,2828,274900,315000,61
8795934216,"6022 S Rutherford Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1200,318900,330000,67
8053239207,"4253 W Augusta Blvd, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,1,1,943,289900,300000,114
9425598364,"6824 W 65th St Apt 6, Chicago, IL, 60638",60638,TOWNHOMES,3,3,1,1900,349900,342500,19
8765336951,"9437 S Hoyne St, Chicago, IL, 60643",60643,SINGLE_FAMILY,4,2,2,2965,650000,637000,30
8589062226,"7041 W Armitage Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,2,1,1,1120,324900,350000,74
8809968192,"345 W Barry Ave Apt 8, Chicago, IL, 60657",60657,CONDOS,3,2,1,1800,875000,930000,48
8611165058,"1111 S Wabash Ave Apt 808, Chicago, IL, 60605",60605,CONDOS,2,1,1,1177,379000,360000,21
7441431419,"3821 N Kilpatrick Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,3,1,3000,949000,929000,18
7441631262,"1836 W Farwell Ave, Chicago, IL, 60626",60626,SINGLE_FAMILY,3,1,1,2000,500000,520000,115
8612531178,"155 N Harbor Dr Unit 1312-13, Chicago, IL, 60601",60601,CONDOS,3,3,1,2500,1299000,1200000,51
7498824823,"2313 W Erie St, Chicago, IL, 60612",60612,SINGLE_FAMILY,5,3,1,4100,1599000,1564550,19
7085933894,"5601 N Sheridan Rd Apt 4D, Chicago, IL, 60660",60660,CONDOS,1,1,1,900,199000,200000,59
9036592973,"1157 W Erie St Unit 5W, Chicago, IL, 60642",60642,CONDOS,3,2,1,2300,1060000,1040000,5
7184047141,"7607 W Devon Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1600,599500,570000,71
7631588855,"2143 W Division St Apt 3, Chicago, IL, 60622",60622,CONDOS,3,2,1,1650,624900,712500,21
7110294692,"5237 W Dakin St, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,2,1,2500,549900,565000,111
9956840897,"3628 S Western Ave Apt D, Chicago, IL, 60609",60609,TOWNHOMES,4,3,1,2400,549000,545000,1
8483172409,"1511 W Byron St Apt 1, Chicago, IL, 60613",60613,CONDOS,4,3,1,4200,1699000,1650000,2
9198131769,"1533 W Superior St, Chicago, IL, 60642",60642,CONDOS,3,2,2,2300,955000,955000,6
8112890365,"57 E Delaware Pl Apt 2005, Chicago, IL, 60611",60611,CONDOS,3,2,1,1855,725000,740000,25
8193636092,"6924 W Armitage Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,4,3,1,3900,630000,625000,9
7449976907,"3448 N Central Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,3,1,2988,699000,699000,0
7994232699,"3524 N Natoma Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,2,1,2364,549000,555000,35
8042356849,"1230 W Augusta Blvd, Chicago, IL, 60642",60642,SINGLE_FAMILY,4,3,1,3770,1100000,1125000,125
9456036848,"4628 S Drexel Blvd, Chicago, IL, 60653",60653,SINGLE_FAMILY,5,6,1,7100,1499000,1450000,125
8454359017,"3541 S Maplewood Ave Unit 2, Chicago, IL, 60632",60632,TOWNHOMES,4,3,1,2000,489000,476000,8
7660154193,"2720 W Seipp St, Chicago, IL, 60652",60652,SINGLE_FAMILY,4,2,1,2040,408500,391500,63
8249383161,"4344 N Claremont Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,5,1,3958,2199900,2275000,19
8028826986,"1646 W Augusta Blvd Unit 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2500,674000,685000,26
7670034743,"2113 W Huron St, Chicago, IL, 60612",60612,SINGLE_FAMILY,4,3,1,4200,1575000,1557000,13
8486997441,"1236 E Madison Park Ave Unit 3E, Chicago, IL, 60615",60615,CONDOS,4,2,1,2500,639000,660000,99
8115147384,"351 W Belden Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,3,1,4808,1995000,1850000,145
7867501867,"1524 W George St, Chicago, IL, 60657",60657,SINGLE_FAMILY,6,4,1,6200,2795000,2750000,18
7239985216,"750 N Noble St Apt B, Chicago, IL, 60642",60642,TOWNHOMES,3,2,2,2100,700000,710000,25
7966678278,"1515 S Prairie Ave Unit 504, Chicago, IL, 60605",60605,CONDOS,1,1,1,890,320000,310000,22
9640194943,"610 W Oakdale Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,4,3,1,3600,1600000,1650000,142
8748140385,"2234 W Foster Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,3,3,1,2420,950000,930000,9
7452603193,"5844 N Mulligan Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3,1,1,1364,324900,365000,76
8277994813,"247 E Chestnut St Apt 2303, Chicago, IL, 60611",60611,CONDOS,3,3,1,3500,769000,769000,62
8490826572,"990 N Lake Shore Dr Apt 7C, Chicago, IL, 60611",60611,CONDOS,2,2,1,2000,799000,785000,53
8243952299,"12050 S Emerald Ave, Chicago, IL, 60628",60628,MULTI_FAMILY,6,4,3,3800,265000,265000,35
9336559816,"21 N May St Apt 703, Chicago, IL, 60607",60607,CONDOS,3,3,1,3395,2699000,2600000,2
8158818329,"1500 N Astor St Apt 7, Chicago, IL, 60610",60610,CONDOS,3,2,1,3700,1495000,1900000,134
9208487280,"1542 W School St Apt G, Chicago, IL, 60657",60657,TOWNHOMES,2,1,1,1250,588000,588000,30
7281586450,"10001 S Longwood Dr, Chicago, IL, 60643",60643,SINGLE_FAMILY,5,1,1,2760,530000,535000,118
8734137287,"1259 W Wrightwood Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,5,2,7600,3499000,3250000,22
7364004956,"366 W Superior St Unit 501, Chicago, IL, 60654",60654,CONDOS,3,3,1,2650,1799999,1800000,5
8547604828,"4014 N Kimball Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,3,1,3010,899000,875000,1
7485426784,"10844 S Indiana Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,2,1,2434,285000,270000,130
7357018465,"3636 N Janssen Ave, Chicago, IL, 60613",60613,SINGLE_FAMILY,6,5,1,6700,3100000,3100000,19
8333166446,"2245 N Magnolia Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,5,2,7000,4495000,4405100,26
9920582465,"2601 W Carmen Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,5,3,1,3900,1465000,1460000,0
7875357980,"2918 N Lincoln Ave Apt 3F, Chicago, IL, 60657",60657,CONDOS,1,1,1,1000,325000,325000,22
7984868798,"60 W 15th St, Chicago, IL, 60605",60605,SINGLE_FAMILY,3,3,1,2800,1095000,1075000,27
7168019393,"1447 W Oakdale Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,3,3,1,3000,1299000,1300000,131
8641174535,"6023 N Knox Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,2,1,3626,1100000,1155000,79
7216556158,"115 E 119th St, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1920,220000,231000,71
8391332804,"8542 S Aberdeen St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1400,107000,99000,135
9827219019,"1550 N Clark St Apt 804, Chicago, IL, 60610",60610,CONDOS,3,3,1,3310,1850000,1800000,5
7502125259,"6534 N Campbell Ave, Chicago, IL, 60645",60645,SINGLE_FAMILY,3,2,1,1336,365000,320000,101
7367974589,"10504 S Throop St, Chicago, IL, 60643",60643,SINGLE_FAMILY,4,3,2,2900,424900,425000,8
7237392375,"4842 N Seeley Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,4,3,1,3800,1399000,1512000,26
7006741716,"1708 W Wellington Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,3,3,1,2774,1495000,1600000,22
